"filename", "language", "JSON", "JSON with Comments", "XML", "SCSS", "CSS", "HTML", "TypeScript", "Vue", "comment", "blank", "total"
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-flight/task-choose-flight-execute.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 131, 0, 2, 133
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-flight/task-choose-flight.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-flight/task-choose-flight.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 46
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 6, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 122, 0, 3, 125
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room-execute.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 60, 0, 0, 13, 73
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room-execute.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 228, 0, 3, 231
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-choose-hotel-room/task-choose-hotel-room.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 46
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 6, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 78, 0, 3, 81
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details-execute.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 9, 53
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details-execute.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 111, 0, 2, 113
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-payment-details/task-payment-details.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 46
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 6, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 92, 0, 3, 95
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout-execute.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 45, 0, 0, 9, 54
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout-execute.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 132, 0, 2, 134
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/task-proceed-checkout/task-proceed-checkout.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 46
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-process-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 7, 40
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-process-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 280, 0, 2, 282
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-process-list.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 56, 0, 0, 14, 70
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-process-list.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 83, 0, 3, 86
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-process.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 6, 47
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-start-form-init.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 70, 0, 0, 16, 86
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan-process/travel-plan-start-form-init.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 197, 0, 1, 198
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 25, 0, 0, 6, 31
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 117, 0, 2, 119
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan-update.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 138, 0, 0, 23, 161
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan-update.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 347, 0, 1, 348
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 40, 0, 0, 12, 52
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 29, 0, 0, 5, 34
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/travel-plan/travel-plan.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 119, 0, 2, 121
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 25, 0, 0, 6, 31
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler-details.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 34, 0, 2, 36
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler-update.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 85, 0, 0, 11, 96
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler-update.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 75, 0, 1, 76
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 63, 0, 0, 14, 77
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 77, 0, 0, 9, 86
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/traveler/traveler.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 104, 0, 2, 106
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/entities/user/user.oauth2.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 16, 0, 0, 3, 19
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/locale/translation.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 4, 36
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/main.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 100, 0, 10, 13, 123
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/router/account.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 3, 44
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/router/admin.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 65, 0, 0, 3, 68
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/router/entities.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 324, 0, 43, 3, 370
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/router/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 1, 4, 46
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/router/pages.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 94, 0, 17, 3, 114
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/axios-interceptor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 29, 0, 0, 4, 33
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/config-bootstrap-vue.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 59, 0, 0, 2, 61
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 177, 0, 1, 9, 187
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/dayjs.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 2, 3, 14
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/formatter.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 107, 0, 4, 19, 130
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/store/account-store.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 38, 0, 0, 2, 40
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/config/store/translation-store.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 20, 0, 1, 2, 23
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/data/data-utils.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 127, 0, 28, 15, 170
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/date/filters.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 29, 0, 0, 4, 33
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/jhi-item-count.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/jhi-item-count.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 15, 0, 2, 17
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/airline-company.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/airport.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/car-rental-company.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/car.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/enumerations/plan-status.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/flight.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 26, 0, 0, 3, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/hotel-company.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/hotel-room.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/travel-plan-process.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/travel-plan.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 3, 47
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/traveler.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/model/user.model.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 2, 34
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/notify/notify.mixin.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 58, 0, 0, 9, 67
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/security/authority.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/sort/jhi-sort-indicator.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/sort/jhi-sort-indicator.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 6
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shared/sort/sorts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 14
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/app/shims-vue.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/css/loading.css", "CSS", 0, 0, 0, 0, 150, 0, 0, 0, 0, 3, 153
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/images/jhipster_family_member_0.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/images/jhipster_family_member_1.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/images/jhipster_family_member_2.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/images/jhipster_family_member_3.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/scss/_bootstrap-variables.scss", "SCSS", 0, 0, 0, 17, 0, 0, 0, 0, 16, 10, 43
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/scss/global.scss", "SCSS", 0, 0, 0, 203, 0, 0, 0, 0, 33, 37, 273
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/content/scss/vendor.scss", "SCSS", 0, 0, 0, 3, 0, 0, 0, 0, 8, 3, 14
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/activate.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/airlineCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/airport.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/akipHome.json", "JSON", 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/car.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/carRentalCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/configuration.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/error.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/flight.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/global.json", "JSON", 162, 0, 0, 0, 0, 0, 0, 0, 0, 1, 163
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/health.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/home.json", "JSON", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/hotelCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/hotelRoom.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/login.json", "JSON", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/logs.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/metrics.json", "JSON", 102, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/password.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/planStatus.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/register.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/reset.json", "JSON", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/sessions.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/settings.json", "JSON with Comments", 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/taskChooseCar.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/taskChooseFlight.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/taskChooseHotelRoom.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/taskPaymentDetails.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/taskProceedCheckout.json", "JSON", 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/travelPlan.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/travelPlanProcess.json", "JSON", 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/travelPlanStartForm.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/traveler.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/en/user-management.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/activate.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/airlineCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/airport.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/car.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/carRentalCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/configuration.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/error.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/flight.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/global.json", "JSON", 157, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/health.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/home.json", "JSON", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
